freq,sex,age,acl18,unit,geo\TIME_PERIOD	2020 
A,F,Y45-64,AC72,PTP_TIME,NO	1:20 u
A,F,Y45-64,AC72,PTP_TIME,RS	1:16 u
A,F,Y45-64,AC72,TIME_SP,AT	0:04 
A,F,Y45-64,AC72,TIME_SP,BG	0:00 
A,F,Y45-64,AC72,TIME_SP,DE	0:09 
A,F,Y45-64,AC72,TIME_SP,EE	0:03 
A,F,Y45-64,AC72,TIME_SP,FI	0:11 
A,F,Y45-64,AC72,TIME_SP,NO	0:04 
A,F,Y45-64,AC72,TIME_SP,RS	0:03 
A,F,Y45-64,AC81,PTP_RT,AT	27.33 
A,F,Y45-64,AC81,PTP_RT,BG	0.54 
A,F,Y45-64,AC81,PTP_RT,DE	16.67 
A,F,Y45-64,AC81,PTP_RT,EE	16.92 
A,F,Y45-64,AC81,PTP_RT,FI	39.27 
A,F,Y45-64,AC81,PTP_RT,NO	22.33 
A,F,Y45-64,AC81,PTP_RT,RS	7.17 
A,F,Y45-64,AC81,PTP_TIME,AT	0:59 
A,F,Y45-64,AC81,PTP_TIME,BG	: u
A,F,Y45-64,AC81,PTP_TIME,DE	0:56 
A,F,Y45-64,AC81,PTP_TIME,EE	0:42 
A,F,Y45-64,AC81,PTP_TIME,FI	1:10 
A,F,Y45-64,AC81,PTP_TIME,NO	1:29 
A,F,Y45-64,AC81,PTP_TIME,RS	1:01 
A,F,Y45-64,AC81,TIME_SP,AT	0:16 
A,F,Y45-64,AC81,TIME_SP,BG	0:00 
A,F,Y45-64,AC81,TIME_SP,DE	0:09 
A,F,Y45-64,AC81,TIME_SP,EE	0:07 
A,F,Y45-64,AC81,TIME_SP,FI	0:28 
A,F,Y45-64,AC81,TIME_SP,NO	0:20 
A,F,Y45-64,AC81,TIME_SP,RS	0:04 
A,F,Y45-64,AC821,PTP_RT,AT	24.64 
A,F,Y45-64,AC821,PTP_RT,BG	60.12 
A,F,Y45-64,AC821,PTP_RT,DE	27.48 
A,F,Y45-64,AC821,PTP_RT,EE	36.19 
A,F,Y45-64,AC821,PTP_RT,FI	36.65 
A,F,Y45-64,AC821,PTP_RT,NO	29.28 
A,F,Y45-64,AC821,PTP_RT,RS	32.42 
A,F,Y45-64,AC821,PTP_TIME,AT	1:15 
A,F,Y45-64,AC821,PTP_TIME,BG	1:32 
A,F,Y45-64,AC821,PTP_TIME,DE	1:25 
A,F,Y45-64,AC821,PTP_TIME,EE	1:23 
A,F,Y45-64,AC821,PTP_TIME,FI	1:20 
A,F,Y45-64,AC821,PTP_TIME,NO	1:48 
A,F,Y45-64,AC821,PTP_TIME,RS	1:18 
A,F,Y45-64,AC821,TIME_SP,AT	0:19 
A,F,Y45-64,AC821,TIME_SP,BG	0:55 
A,F,Y45-64,AC821,TIME_SP,DE	0:23 
A,F,Y45-64,AC821,TIME_SP,EE	0:30 
A,F,Y45-64,AC821,TIME_SP,FI	0:29 
A,F,Y45-64,AC821,TIME_SP,NO	0:32 
A,F,Y45-64,AC821,TIME_SP,RS	0:25 
A,F,Y45-64,AC831,PTP_RT,AT	33.57 
A,F,Y45-64,AC831,PTP_RT,BG	22.22 
A,F,Y45-64,AC831,PTP_RT,DE	50.58 
A,F,Y45-64,AC831,PTP_RT,EE	42.16 
A,F,Y45-64,AC831,PTP_RT,FI	47.20 
A,F,Y45-64,AC831,PTP_RT,NO	22.43 
A,F,Y45-64,AC831,PTP_RT,RS	17.40 
A,F,Y45-64,AC831,PTP_TIME,AT	1:48 
A,F,Y45-64,AC831,PTP_TIME,BG	1:14 
A,F,Y45-64,AC831,PTP_TIME,DE	2:19 
A,F,Y45-64,AC831,PTP_TIME,EE	2:00 
A,F,Y45-64,AC831,PTP_TIME,FI	1:58 
A,F,Y45-64,AC831,PTP_TIME,NO	1:43 
A,F,Y45-64,AC831,PTP_TIME,RS	1:37 
A,F,Y45-64,AC831,TIME_SP,AT	0:36 
A,F,Y45-64,AC831,TIME_SP,BG	0:17 
A,F,Y45-64,AC831,TIME_SP,DE	1:10 
A,F,Y45-64,AC831,TIME_SP,EE	0:51 
A,F,Y45-64,AC831,TIME_SP,FI	0:56 
A,F,Y45-64,AC831,TIME_SP,NO	0:23 
A,F,Y45-64,AC831,TIME_SP,RS	0:17 
A,F,Y45-64,TOTAL,PTP_RT,AT	83.83 
A,F,Y45-64,TOTAL,PTP_RT,BG	93.61 
A,F,Y45-64,TOTAL,PTP_RT,DE	88.29 
A,F,Y45-64,TOTAL,PTP_RT,EE	82.54 
A,F,Y45-64,TOTAL,PTP_RT,FI	90.86 
A,F,Y45-64,TOTAL,PTP_RT,NO	84.24 
A,F,Y45-64,TOTAL,PTP_RT,RS	90.32 
A,F,Y45-64,TOTAL,PTP_TIME,AT	3:56 
A,F,Y45-64,TOTAL,PTP_TIME,BG	3:11 
A,F,Y45-64,TOTAL,PTP_TIME,DE	4:30 
A,F,Y45-64,TOTAL,PTP_TIME,EE	3:21 
A,F,Y45-64,TOTAL,PTP_TIME,FI	3:50 
A,F,Y45-64,TOTAL,PTP_TIME,NO	4:45 
A,F,Y45-64,TOTAL,PTP_TIME,RS	3:18 
A,F,Y45-64,TOTAL,TIME_SP,AT	3:18 
A,F,Y45-64,TOTAL,TIME_SP,BG	2:59 
A,F,Y45-64,TOTAL,TIME_SP,DE	3:59 
A,F,Y45-64,TOTAL,TIME_SP,EE	2:46 
A,F,Y45-64,TOTAL,TIME_SP,FI	3:29 
A,F,Y45-64,TOTAL,TIME_SP,NO	4:00 
A,F,Y45-64,TOTAL,TIME_SP,RS	2:59 
A,F,Y55-64,AC021,PTP_RT,AT	17.30 
A,F,Y55-64,AC021,PTP_RT,BG	1.37 
A,F,Y55-64,AC021,PTP_RT,DE	18.42 
A,F,Y55-64,AC021,PTP_RT,EE	5.45 
A,F,Y55-64,AC021,PTP_RT,FI	19.27 
A,F,Y55-64,AC021,PTP_RT,NO	22.09 
A,F,Y55-64,AC021,PTP_RT,RS	24.01 
A,F,Y55-64,AC021,PTP_TIME,AT	1:07 
A,F,Y55-64,AC021,PTP_TIME,BG	: u
A,F,Y55-64,AC021,PTP_TIME,DE	1:02 
A,F,Y55-64,AC021,PTP_TIME,EE	0:37 u
A,F,Y55-64,AC021,PTP_TIME,FI	0:55 
A,F,Y55-64,AC021,PTP_TIME,NO	2:08 
A,F,Y55-64,AC021,PTP_TIME,RS	0:48 
A,F,Y55-64,AC021,TIME_SP,AT	0:12 
A,F,Y55-64,AC021,TIME_SP,BG	0:01 
A,F,Y55-64,AC021,TIME_SP,DE	0:11 
A,F,Y55-64,AC021,TIME_SP,EE	0:02 
A,F,Y55-64,AC021,TIME_SP,FI	0:11 
A,F,Y55-64,AC021,TIME_SP,NO	0:28 
A,F,Y55-64,AC021,TIME_SP,RS	0:12 
A,F,Y55-64,AC121,PTP_RT,AT	5.15 
A,F,Y55-64,AC121,PTP_RT,BG	24.52 
A,F,Y55-64,AC121,PTP_RT,DE	11.60 
A,F,Y55-64,AC121,PTP_RT,EE	23.66 
A,F,Y55-64,AC121,PTP_RT,FI	15.80 
A,F,Y55-64,AC121,PTP_RT,NO	2.40 
A,F,Y55-64,AC121,PTP_RT,RS	26.42 
A,F,Y55-64,AC121,PTP_TIME,AT	0:46 
A,F,Y55-64,AC121,PTP_TIME,BG	0:43 
A,F,Y55-64,AC121,PTP_TIME,DE	0:34 
A,F,Y55-64,AC121,PTP_TIME,EE	0:33 
A,F,Y55-64,AC121,PTP_TIME,FI	0:31 
A,F,Y55-64,AC121,PTP_TIME,NO	: u
A,F,Y55-64,AC121,PTP_TIME,RS	0:41 
A,F,Y55-64,AC121,TIME_SP,AT	0:02 
A,F,Y55-64,AC121,TIME_SP,BG	0:10 
A,F,Y55-64,AC121,TIME_SP,DE	0:04 
A,F,Y55-64,AC121,TIME_SP,EE	0:08 
A,F,Y55-64,AC121,TIME_SP,FI	0:05 
A,F,Y55-64,AC121,TIME_SP,NO	0:06 
A,F,Y55-64,AC121,TIME_SP,RS	0:11 
A,F,Y55-64,AC38,PTP_RT,AT	0.30 
A,F,Y55-64,AC38,PTP_RT,BG	2.25 
A,F,Y55-64,AC38,PTP_RT,DE	0.72 
A,F,Y55-64,AC38,PTP_RT,EE	0.35 
A,F,Y55-64,AC38,PTP_RT,FI	0.49 
A,F,Y55-64,AC38,PTP_RT,NO	0.53 
A,F,Y55-64,AC38,PTP_RT,RS	2.34 
A,F,Y55-64,AC38,PTP_TIME,AT	: u
A,F,Y55-64,AC38,PTP_TIME,BG	: u
A,F,Y55-64,AC38,PTP_TIME,DE	1:06 u
A,F,Y55-64,AC38,PTP_TIME,EE	: u
A,F,Y55-64,AC38,PTP_TIME,FI	: u
A,F,Y55-64,AC38,PTP_TIME,NO	: u
A,F,Y55-64,AC38,PTP_TIME,RS	0:57 u
A,F,Y55-64,AC38,TIME_SP,AT	0:00 
A,F,Y55-64,AC38,TIME_SP,BG	0:01 
A,F,Y55-64,AC38,TIME_SP,DE	0:00 
A,F,Y55-64,AC38,TIME_SP,EE	0:00 
A,F,Y55-64,AC38,TIME_SP,FI	0:00 
A,F,Y55-64,AC38,TIME_SP,NO	0:00 
A,F,Y55-64,AC38,TIME_SP,RS	0:01 
A,F,Y55-64,AC3_713_X_38,PTP_RT,AT	35.82 
A,F,Y55-64,AC3_713_X_38,PTP_RT,BG	2.20 
A,F,Y55-64,AC3_713_X_38,PTP_RT,DE	32.04 
A,F,Y55-64,AC3_713_X_38,PTP_RT,EE	22.95 
A,F,Y55-64,AC3_713_X_38,PTP_RT,FI	22.20 
A,F,Y55-64,AC3_713_X_38,PTP_RT,NO	44.87 
A,F,Y55-64,AC3_713_X_38,PTP_RT,RS	21.39 
A,F,Y55-64,AC3_713_X_38,PTP_TIME,AT	1:31 
A,F,Y55-64,AC3_713_X_38,PTP_TIME,BG	0:33 u
A,F,Y55-64,AC3_713_X_38,PTP_TIME,DE	0:55 
A,F,Y55-64,AC3_713_X_38,PTP_TIME,EE	0:44 
A,F,Y55-64,AC3_713_X_38,PTP_TIME,FI	1:11 
A,F,Y55-64,AC3_713_X_38,PTP_TIME,NO	2:22 
A,F,Y55-64,AC3_713_X_38,PTP_TIME,RS	0:48 
A,F,Y55-64,AC3_713_X_38,TIME_SP,AT	0:33 
A,F,Y55-64,AC3_713_X_38,TIME_SP,BG	0:01 
A,F,Y55-64,AC3_713_X_38,TIME_SP,DE	0:18 
A,F,Y55-64,AC3_713_X_38,TIME_SP,EE	0:10 
A,F,Y55-64,AC3_713_X_38,TIME_SP,FI	0:16 
A,F,Y55-64,AC3_713_X_38,TIME_SP,NO	1:04 
A,F,Y55-64,AC3_713_X_38,TIME_SP,RS	0:10 
A,F,Y55-64,AC511,PTP_RT,AT	22.21 
A,F,Y55-64,AC511,PTP_RT,BG	51.44 
A,F,Y55-64,AC511,PTP_RT,DE	26.67 
A,F,Y55-64,AC511,PTP_RT,EE	17.69 
A,F,Y55-64,AC511,PTP_RT,FI	6.31 
A,F,Y55-64,AC511,PTP_RT,NO	1.38 
A,F,Y55-64,AC511,PTP_RT,RS	45.88 
A,F,Y55-64,AC511,PTP_TIME,AT	1:21 
A,F,Y55-64,AC511,PTP_TIME,BG	1:43 
A,F,Y55-64,AC511,PTP_TIME,DE	2:04 
A,F,Y55-64,AC511,PTP_TIME,EE	1:26 
A,F,Y55-64,AC511,PTP_TIME,FI	1:22 
A,F,Y55-64,AC511,PTP_TIME,NO	: u
A,F,Y55-64,AC511,PTP_TIME,RS	1:58 
A,F,Y55-64,AC511,TIME_SP,AT	0:18 
A,F,Y55-64,AC511,TIME_SP,BG	0:53 
A,F,Y55-64,AC511,TIME_SP,DE	0:33 
A,F,Y55-64,AC511,TIME_SP,EE	0:15 
A,F,Y55-64,AC511,TIME_SP,FI	0:05 
A,F,Y55-64,AC511,TIME_SP,NO	0:02 
A,F,Y55-64,AC511,TIME_SP,RS	0:54 
A,F,Y55-64,AC512_513_519,PTP_RT,AT	25.42 
A,F,Y55-64,AC512_513_519,PTP_RT,BG	37.55 
A,F,Y55-64,AC512_513_519,PTP_RT,DE	33.38 
A,F,Y55-64,AC512_513_519,PTP_RT,EE	21.83 
A,F,Y55-64,AC512_513_519,PTP_RT,FI	13.23 
A,F,Y55-64,AC512_513_519,PTP_RT,NO	19.56 
A,F,Y55-64,AC512_513_519,PTP_RT,RS	32.56 
A,F,Y55-64,AC512_513_519,PTP_TIME,AT	2:05 
A,F,Y55-64,AC512_513_519,PTP_TIME,BG	1:29 
A,F,Y55-64,AC512_513_519,PTP_TIME,DE	2:09 
A,F,Y55-64,AC512_513_519,PTP_TIME,EE	1:52 
A,F,Y55-64,AC512_513_519,PTP_TIME,FI	1:38 
A,F,Y55-64,AC512_513_519,PTP_TIME,NO	1:54 
A,F,Y55-64,AC512_513_519,PTP_TIME,RS	1:16 
A,F,Y55-64,AC512_513_519,TIME_SP,AT	0:32 
A,F,Y55-64,AC512_513_519,TIME_SP,BG	0:33 
A,F,Y55-64,AC512_513_519,TIME_SP,DE	0:43 
A,F,Y55-64,AC512_513_519,TIME_SP,EE	0:24 
A,F,Y55-64,AC512_513_519,TIME_SP,FI	0:13 
A,F,Y55-64,AC512_513_519,TIME_SP,NO	0:22 
A,F,Y55-64,AC512_513_519,TIME_SP,RS	0:25 
A,F,Y55-64,AC514-516,PTP_RT,AT	26.89 
A,F,Y55-64,AC514-516,PTP_RT,BG	15.51 
A,F,Y55-64,AC514-516,PTP_RT,DE	23.41 
A,F,Y55-64,AC514-516,PTP_RT,EE	20.01 
A,F,Y55-64,AC514-516,PTP_RT,FI	19.68 
A,F,Y55-64,AC514-516,PTP_RT,NO	33.31 
A,F,Y55-64,AC514-516,PTP_RT,RS	21.52 
A,F,Y55-64,AC514-516,PTP_TIME,AT	1:15 
A,F,Y55-64,AC514-516,PTP_TIME,BG	0:38 
A,F,Y55-64,AC514-516,PTP_TIME,DE	1:04 
A,F,Y55-64,AC514-516,PTP_TIME,EE	0:34 
A,F,Y55-64,AC514-516,PTP_TIME,FI	1:05 
A,F,Y55-64,AC514-516,PTP_TIME,NO	1:49 
A,F,Y55-64,AC514-516,PTP_TIME,RS	0:48 
A,F,Y55-64,AC514-516,TIME_SP,AT	0:20 
A,F,Y55-64,AC514-516,TIME_SP,BG	0:06 
A,F,Y55-64,AC514-516,TIME_SP,DE	0:15 
A,F,Y55-64,AC514-516,TIME_SP,EE	0:07 
A,F,Y55-64,AC514-516,TIME_SP,FI	0:13 
A,F,Y55-64,AC514-516,TIME_SP,NO	0:36 
A,F,Y55-64,AC514-516,TIME_SP,RS	0:10 
A,F,Y55-64,AC531,PTP_RT,AT	8.19 
A,F,Y55-64,AC531,PTP_RT,BG	0.81 
A,F,Y55-64,AC531,PTP_RT,DE	0.29 
A,F,Y55-64,AC531,PTP_RT,EE	5.99 
A,F,Y55-64,AC531,PTP_RT,FI	20.21 
A,F,Y55-64,AC531,PTP_RT,NO	3.42 
A,F,Y55-64,AC531,PTP_RT,RS	5.14 
A,F,Y55-64,AC531,PTP_TIME,AT	1:07 
A,F,Y55-64,AC531,PTP_TIME,BG	: u
A,F,Y55-64,AC531,PTP_TIME,DE	: u
A,F,Y55-64,AC531,PTP_TIME,EE	0:58 u
A,F,Y55-64,AC531,PTP_TIME,FI	1:23 
A,F,Y55-64,AC531,PTP_TIME,NO	: u
A,F,Y55-64,AC531,PTP_TIME,RS	0:43 u
A,F,Y55-64,AC531,TIME_SP,AT	0:05 
A,F,Y55-64,AC531,TIME_SP,BG	0:00 
A,F,Y55-64,AC531,TIME_SP,DE	0:00 
A,F,Y55-64,AC531,TIME_SP,EE	0:03 
A,F,Y55-64,AC531,TIME_SP,FI	0:17 
A,F,Y55-64,AC531,TIME_SP,NO	0:02 
A,F,Y55-64,AC531,TIME_SP,RS	0:02 
A,F,Y55-64,AC72,PTP_RT,AT	5.13 
A,F,Y55-64,AC72,PTP_RT,BG	0.76 
A,F,Y55-64,AC72,PTP_RT,DE	10.93 
A,F,Y55-64,AC72,PTP_RT,EE	4.39 
A,F,Y55-64,AC72,PTP_RT,FI	13.39 
A,F,Y55-64,AC72,PTP_RT,NO	4.62 
A,F,Y55-64,AC72,PTP_RT,RS	4.42 
A,F,Y55-64,AC72,PTP_TIME,AT	1:12 
A,F,Y55-64,AC72,PTP_TIME,BG	: u
A,F,Y55-64,AC72,PTP_TIME,DE	1:18 
A,F,Y55-64,AC72,PTP_TIME,EE	0:43 u
A,F,Y55-64,AC72,PTP_TIME,FI	1:18 
A,F,Y55-64,AC72,PTP_TIME,NO	: u
A,F,Y55-64,AC72,PTP_TIME,RS	1:33 u
A,F,Y55-64,AC72,TIME_SP,AT	0:04 
A,F,Y55-64,AC72,TIME_SP,BG	0:00 
A,F,Y55-64,AC72,TIME_SP,DE	0:09 
A,F,Y55-64,AC72,TIME_SP,EE	0:02 
A,F,Y55-64,AC72,TIME_SP,FI	0:10 
A,F,Y55-64,AC72,TIME_SP,NO	0:03 
A,F,Y55-64,AC72,TIME_SP,RS	0:04 
A,F,Y55-64,AC81,PTP_RT,AT	31.64 
A,F,Y55-64,AC81,PTP_RT,BG	0.18 
A,F,Y55-64,AC81,PTP_RT,DE	20.06 
A,F,Y55-64,AC81,PTP_RT,EE	17.69 
A,F,Y55-64,AC81,PTP_RT,FI	37.97 
A,F,Y55-64,AC81,PTP_RT,NO	26.28 
A,F,Y55-64,AC81,PTP_RT,RS	9.01 
A,F,Y55-64,AC81,PTP_TIME,AT	0:56 
A,F,Y55-64,AC81,PTP_TIME,BG	: u
A,F,Y55-64,AC81,PTP_TIME,DE	0:57 
A,F,Y55-64,AC81,PTP_TIME,EE	0:37 
A,F,Y55-64,AC81,PTP_TIME,FI	1:06 
A,F,Y55-64,AC81,PTP_TIME,NO	1:43 
A,F,Y55-64,AC81,PTP_TIME,RS	1:07 u
A,F,Y55-64,AC81,TIME_SP,AT	0:18 
A,F,Y55-64,AC81,TIME_SP,BG	0:00 
A,F,Y55-64,AC81,TIME_SP,DE	0:11 
A,F,Y55-64,AC81,TIME_SP,EE	0:06 
A,F,Y55-64,AC81,TIME_SP,FI	0:25 
A,F,Y55-64,AC81,TIME_SP,NO	0:27 
A,F,Y55-64,AC81,TIME_SP,RS	0:06 
A,F,Y55-64,AC821,PTP_RT,AT	25.10 
A,F,Y55-64,AC821,PTP_RT,BG	65.42 
A,F,Y55-64,AC821,PTP_RT,DE	30.38 
A,F,Y55-64,AC821,PTP_RT,EE	37.60 
A,F,Y55-64,AC821,PTP_RT,FI	38.40 
A,F,Y55-64,AC821,PTP_RT,NO	34.01 
A,F,Y55-64,AC821,PTP_RT,RS	33.94 
A,F,Y55-64,AC821,PTP_TIME,AT	1:11 
A,F,Y55-64,AC821,PTP_TIME,BG	1:36 
A,F,Y55-64,AC821,PTP_TIME,DE	1:30 
A,F,Y55-64,AC821,PTP_TIME,EE	1:25 
A,F,Y55-64,AC821,PTP_TIME,FI	1:20 
A,F,Y55-64,AC821,PTP_TIME,NO	1:40 
A,F,Y55-64,AC821,PTP_TIME,RS	1:18 
A,F,Y55-64,AC821,TIME_SP,AT	0:18 
A,F,Y55-64,AC821,TIME_SP,BG	1:03 
A,F,Y55-64,AC821,TIME_SP,DE	0:27 
A,F,Y55-64,AC821,TIME_SP,EE	0:32 
A,F,Y55-64,AC821,TIME_SP,FI	0:31 
A,F,Y55-64,AC821,TIME_SP,NO	0:34 
A,F,Y55-64,AC821,TIME_SP,RS	0:26 
A,F,Y55-64,AC831,PTP_RT,AT	35.42 
A,F,Y55-64,AC831,PTP_RT,BG	19.63 
A,F,Y55-64,AC831,PTP_RT,DE	53.99 
A,F,Y55-64,AC831,PTP_RT,EE	46.98 
A,F,Y55-64,AC831,PTP_RT,FI	47.34 
A,F,Y55-64,AC831,PTP_RT,NO	21.28 
A,F,Y55-64,AC831,PTP_RT,RS	17.26 
A,F,Y55-64,AC831,PTP_TIME,AT	1:45 
A,F,Y55-64,AC831,PTP_TIME,BG	1:15 
A,F,Y55-64,AC831,PTP_TIME,DE	2:20 
A,F,Y55-64,AC831,PTP_TIME,EE	2:16 
A,F,Y55-64,AC831,PTP_TIME,FI	2:08 
A,F,Y55-64,AC831,PTP_TIME,NO	1:37 
A,F,Y55-64,AC831,PTP_TIME,RS	1:36 
A,F,Y55-64,AC831,TIME_SP,AT	0:37 
A,F,Y55-64,AC831,TIME_SP,BG	0:15 
A,F,Y55-64,AC831,TIME_SP,DE	1:15 
A,F,Y55-64,AC831,TIME_SP,EE	1:04 
A,F,Y55-64,AC831,TIME_SP,FI	1:00 
A,F,Y55-64,AC831,TIME_SP,NO	0:21 
A,F,Y55-64,AC831,TIME_SP,RS	0:17 
A,F,Y55-64,TOTAL,PTP_RT,AT	83.38 
A,F,Y55-64,TOTAL,PTP_RT,BG	93.56 
A,F,Y55-64,TOTAL,PTP_RT,DE	89.50 
A,F,Y55-64,TOTAL,PTP_RT,EE	81.13 
A,F,Y55-64,TOTAL,PTP_RT,FI	90.89 
A,F,Y55-64,TOTAL,PTP_RT,NO	85.12 
A,F,Y55-64,TOTAL,PTP_RT,RS	90.54 
A,F,Y55-64,TOTAL,PTP_TIME,AT	3:59 
A,F,Y55-64,TOTAL,PTP_TIME,BG	3:16 
A,F,Y55-64,TOTAL,PTP_TIME,DE	4:36 
A,F,Y55-64,TOTAL,PTP_TIME,EE	3:35 
A,F,Y55-64,TOTAL,PTP_TIME,FI	3:47 
A,F,Y55-64,TOTAL,PTP_TIME,NO	4:49 
A,F,Y55-64,TOTAL,PTP_TIME,RS	3:17 
A,F,Y55-64,TOTAL,TIME_SP,AT	3:19 
A,F,Y55-64,TOTAL,TIME_SP,BG	3:03 
A,F,Y55-64,TOTAL,TIME_SP,DE	4:07 
A,F,Y55-64,TOTAL,TIME_SP,EE	2:54 
A,F,Y55-64,TOTAL,TIME_SP,FI	3:26 
A,F,Y55-64,TOTAL,TIME_SP,NO	4:06 
A,F,Y55-64,TOTAL,TIME_SP,RS	2:59 
A,F,Y65-74,AC021,PTP_RT,AT	17.89 
A,F,Y65-74,AC021,PTP_RT,BG	2.21 
A,F,Y65-74,AC021,PTP_RT,DE	16.79 
A,F,Y65-74,AC021,PTP_RT,EE	4.50 
A,F,Y65-74,AC021,PTP_RT,FI	18.20 
A,F,Y65-74,AC021,PTP_RT,NO	30.27 
A,F,Y65-74,AC021,PTP_RT,RS	21.31 
A,F,Y65-74,AC021,PTP_TIME,AT	0:58 
A,F,Y65-74,AC021,PTP_TIME,BG	0:45 u
A,F,Y65-74,AC021,PTP_TIME,DE	0:56 
A,F,Y65-74,AC021,PTP_TIME,EE	1:13 u
A,F,Y65-74,AC021,PTP_TIME,FI	0:40 
A,F,Y65-74,AC021,PTP_TIME,NO	1:51 
A,F,Y65-74,AC021,PTP_TIME,RS	0:57 
A,F,Y65-74,AC021,TIME_SP,AT	0:10 
A,F,Y65-74,AC021,TIME_SP,BG	0:01 
A,F,Y65-74,AC021,TIME_SP,DE	0:09 
A,F,Y65-74,AC021,TIME_SP,EE	0:03 
A,F,Y65-74,AC021,TIME_SP,FI	0:07 
A,F,Y65-74,AC021,TIME_SP,NO	0:34 
A,F,Y65-74,AC021,TIME_SP,RS	0:12 
A,F,Y65-74,AC121,PTP_RT,AT	0.40 
A,F,Y65-74,AC121,PTP_RT,BG	3.64 
A,F,Y65-74,AC121,PTP_RT,DE	1.02 
A,F,Y65-74,AC121,PTP_RT,EE	7.44 
A,F,Y65-74,AC121,PTP_RT,FI	0.84 
A,F,Y65-74,AC121,PTP_RT,NO	1.41 
A,F,Y65-74,AC121,PTP_RT,RS	0.92 
A,F,Y65-74,AC121,PTP_TIME,AT	: u
A,F,Y65-74,AC121,PTP_TIME,BG	0:42 u
A,F,Y65-74,AC121,PTP_TIME,DE	0:32 u
A,F,Y65-74,AC121,PTP_TIME,EE	0:43 u
A,F,Y65-74,AC121,PTP_TIME,FI	: u
A,F,Y65-74,AC121,PTP_TIME,NO	: u
A,F,Y65-74,AC121,PTP_TIME,RS	: u
A,F,Y65-74,AC121,TIME_SP,AT	0:00 
A,F,Y65-74,AC121,TIME_SP,BG	0:02 
A,F,Y65-74,AC121,TIME_SP,DE	0:00 
A,F,Y65-74,AC121,TIME_SP,EE	0:03 
A,F,Y65-74,AC121,TIME_SP,FI	0:00 
A,F,Y65-74,AC121,TIME_SP,NO	0:02 
A,F,Y65-74,AC121,TIME_SP,RS	0:00 
A,F,Y65-74,AC38,PTP_RT,AT	0.10 
A,F,Y65-74,AC38,PTP_RT,BG	0.55 
A,F,Y65-74,AC38,PTP_RT,DE	0.20 
A,F,Y65-74,AC38,PTP_RT,EE	0.09 
A,F,Y65-74,AC38,PTP_RT,FI	0.16 
A,F,Y65-74,AC38,PTP_RT,NO	1.06 
A,F,Y65-74,AC38,PTP_RT,RS	2.62 
A,F,Y65-74,AC38,PTP_TIME,AT	: u
A,F,Y65-74,AC38,PTP_TIME,BG	: u
A,F,Y65-74,AC38,PTP_TIME,DE	: u
A,F,Y65-74,AC38,PTP_TIME,EE	: u
A,F,Y65-74,AC38,PTP_TIME,FI	: u
A,F,Y65-74,AC38,PTP_TIME,NO	: u
A,F,Y65-74,AC38,PTP_TIME,RS	1:04 u
A,F,Y65-74,AC38,TIME_SP,AT	0:00 
A,F,Y65-74,AC38,TIME_SP,BG	0:00 
A,F,Y65-74,AC38,TIME_SP,DE	0:00 
A,F,Y65-74,AC38,TIME_SP,EE	0:00 
A,F,Y65-74,AC38,TIME_SP,FI	0:00 
A,F,Y65-74,AC38,TIME_SP,NO	0:01 
A,F,Y65-74,AC38,TIME_SP,RS	0:02 
A,F,Y65-74,AC3_713_X_38,PTP_RT,AT	34.50 
A,F,Y65-74,AC3_713_X_38,PTP_RT,BG	2.00 
A,F,Y65-74,AC3_713_X_38,PTP_RT,DE	32.17 
A,F,Y65-74,AC3_713_X_38,PTP_RT,EE	19.07 
A,F,Y65-74,AC3_713_X_38,PTP_RT,FI	20.28 
A,F,Y65-74,AC3_713_X_38,PTP_RT,NO	54.49 
A,F,Y65-74,AC3_713_X_38,PTP_RT,RS	21.71 
A,F,Y65-74,AC3_713_X_38,PTP_TIME,AT	1:33 
A,F,Y65-74,AC3_713_X_38,PTP_TIME,BG	0:50 u
A,F,Y65-74,AC3_713_X_38,PTP_TIME,DE	0:59 
A,F,Y65-74,AC3_713_X_38,PTP_TIME,EE	0:47 
A,F,Y65-74,AC3_713_X_38,PTP_TIME,FI	1:15 
A,F,Y65-74,AC3_713_X_38,PTP_TIME,NO	2:47 
A,F,Y65-74,AC3_713_X_38,PTP_TIME,RS	0:47 
A,F,Y65-74,AC3_713_X_38,TIME_SP,AT	0:32 
A,F,Y65-74,AC3_713_X_38,TIME_SP,BG	0:01 
A,F,Y65-74,AC3_713_X_38,TIME_SP,DE	0:19 
A,F,Y65-74,AC3_713_X_38,TIME_SP,EE	0:09 
A,F,Y65-74,AC3_713_X_38,TIME_SP,FI	0:15 
A,F,Y65-74,AC3_713_X_38,TIME_SP,NO	1:31 
A,F,Y65-74,AC3_713_X_38,TIME_SP,RS	0:10 
A,F,Y65-74,AC511,PTP_RT,AT	17.64 
A,F,Y65-74,AC511,PTP_RT,BG	39.60 
A,F,Y65-74,AC511,PTP_RT,DE	23.88 
A,F,Y65-74,AC511,PTP_RT,EE	11.12 
A,F,Y65-74,AC511,PTP_RT,FI	3.51 
A,F,Y65-74,AC511,PTP_RT,NO	0.62 
A,F,Y65-74,AC511,PTP_RT,RS	36.02 
A,F,Y65-74,AC511,PTP_TIME,AT	1:22 
A,F,Y65-74,AC511,PTP_TIME,BG	1:36 
A,F,Y65-74,AC511,PTP_TIME,DE	2:06 
A,F,Y65-74,AC511,PTP_TIME,EE	1:39 
